GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020300680,244,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,8,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,267,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-194,12,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,280,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-1,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,323,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,33,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-8,117,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,330,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-163,155,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300680,348,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,45,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,76,1,1,20040201,WAS,CLE
Shot Chart Detail,0020300694,58,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,135,18,1,1,20040203,DET,CLE
Shot Chart Detail,0020300694,78,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,25,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040203,DET,CLE
Shot Chart Detail,0020300694,91,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040203,DET,CLE
Shot Chart Detail,0020300694,115,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,195,15,1,1,20040203,DET,CLE
Shot Chart Detail,0020300694,302,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,195,89,1,1,20040203,DET,CLE
Shot Chart Detail,0020300703,27,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,31,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-135,-8,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,29,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,7,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,-13,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,31,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,50,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-49,35,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,33,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,195,105,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,57,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,4,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-14,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,117,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-186,87,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,207,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,46,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,-13,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,300,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-1,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,442,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,89,148,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,499,2544,LeBron James,1610612739,Cleveland Cavaliers,5,2,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-220,107,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,542,2544,LeBron James,1610612739,Cleveland Cavaliers,5,0,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,97,232,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300703,550,2544,LeBron James,1610612739,Cleveland Cavaliers,5,0,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-220,120,1,1,20040204,CLE,LAL
Shot Chart Detail,0020300715,52,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-138,122,1,1,20040206,MIN,CLE
Shot Chart Detail,0020300715,82,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,25,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,64,84,1,1,20040206,MIN,CLE
Shot Chart Detail,0020300715,103,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,1,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,15,72,1,1,20040206,MIN,CLE
Shot Chart Detail,0020300715,201,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,117,22,1,1,20040206,MIN,CLE
Shot Chart Detail,0020300715,208,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,29,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040206,MIN,CLE
Shot Chart Detail,0020300715,367,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,7,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,64,1,1,20040206,MIN,CLE
Shot Chart Detail,0020300725,6,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-107,145,1,1,20040207,CLE,WAS
Shot Chart Detail,0020300725,16,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,6,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,2,1,1,20040207,CLE,WAS
Shot Chart Detail,0020300725,29,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,12,1,1,20040207,CLE,WAS
Shot Chart Detail,0020300725,205,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-194,-29,1,1,20040207,CLE,WAS
Shot Chart Detail,0020300725,296,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,18,1,1,20040207,CLE,WAS
Shot Chart Detail,0020300725,410,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,7,1,1,20040207,CLE,WAS
Shot Chart Detail,0020300737,14,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,18,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,13,1,1,20040209,CLE,BOS
Shot Chart Detail,0020300737,18,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,57,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-3,1,1,20040209,CLE,BOS
Shot Chart Detail,0020300737,64,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,51,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20040209,CLE,BOS
Shot Chart Detail,0020300737,170,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,1,20040209,CLE,BOS
Shot Chart Detail,0020300737,251,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,10,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-80,10,1,1,20040209,CLE,BOS
Shot Chart Detail,0020300737,279,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,120,-11,1,1,20040209,CLE,BOS
Shot Chart Detail,0020300737,304,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,20,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,13,1,1,20040209,CLE,BOS
Shot Chart Detail,0020300737,360,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,23,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-5,1,1,20040209,CLE,BOS
Shot Chart Detail,0020300737,412,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,18,250,1,1,20040209,CLE,BOS
Shot Chart Detail,0020300752,63,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,7,1,1,20040211,CLE,NJN
Shot Chart Detail,0020300752,328,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,3,1,1,20040211,CLE,NJN
Shot Chart Detail,0020300775,29,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,1,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20040218,CLE,DAL
Shot Chart Detail,0020300775,72,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-145,18,1,1,20040218,CLE,DAL
Shot Chart Detail,0020300775,90,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,-11,1,1,20040218,CLE,DAL
Shot Chart Detail,0020300775,232,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,2,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-82,53,1,1,20040218,CLE,DAL
Shot Chart Detail,0020300775,292,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,27,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-6,1,1,20040218,CLE,DAL
Shot Chart Detail,0020300775,355,2544,LeBron James,1610612739,Cleveland Cavaliers,4,11,0,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-6,1,1,20040218,CLE,DAL
Shot Chart Detail,0020300789,27,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,15,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,108,132,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,41,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,15,Made Shot,Driving Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,22,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,64,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,3,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,78,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-126,51,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,81,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-136,117,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,159,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,33,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,41,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,206,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,0,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,-3,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,219,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-5,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,305,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,49,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,10,94,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,311,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,24,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,327,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,379,2544,LeBron James,1610612739,Cleveland Cavaliers,4,11,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,389,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-182,-8,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300789,462,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,-5,1,1,20040220,CLE,SAS
Shot Chart Detail,0020300802,25,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,31,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,62,82,1,1,20040222,NYK,CLE
Shot Chart Detail,0020300802,74,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,-9,1,1,20040222,NYK,CLE
Shot Chart Detail,0020300802,96,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,135,158,1,1,20040222,NYK,CLE
Shot Chart Detail,0020300802,238,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,7,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,5,1,1,20040222,NYK,CLE
Shot Chart Detail,0020300802,265,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,23,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,54,1,1,20040222,NYK,CLE
Shot Chart Detail,0020300802,303,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,184,81,1,1,20040222,NYK,CLE
Shot Chart Detail,0020300802,307,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,28,1,1,20040222,NYK,CLE
Shot Chart Detail,0020300812,38,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,135,64,1,1,20040223,CLE,NOH
Shot Chart Detail,0020300812,54,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-204,138,1,1,20040223,CLE,NOH
Shot Chart Detail,0020300812,165,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-172,20,1,1,20040223,CLE,NOH
Shot Chart Detail,0020300812,207,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,107,2,1,1,20040223,CLE,NOH
Shot Chart Detail,0020300812,210,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,16,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,0,1,1,20040223,CLE,NOH
Shot Chart Detail,0020300812,215,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,7,1,1,20040223,CLE,NOH
Shot Chart Detail,0020300812,460,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,5,1,1,20040223,CLE,NOH
Shot Chart Detail,0020300830,172,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,164,-1,1,1,20040225,HOU,CLE
Shot Chart Detail,0020300830,232,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040225,HOU,CLE
Shot Chart Detail,0020300830,241,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,163,138,1,1,20040225,HOU,CLE
Shot Chart Detail,0020300830,244,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-120,127,1,1,20040225,HOU,CLE
Shot Chart Detail,0020300830,323,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,6,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040225,HOU,CLE
Shot Chart Detail,0020300838,14,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,50,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,41,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300838,17,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,25,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,72,35,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300838,40,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,19,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,39,33,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300838,52,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300838,73,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,53,Made Shot,Driving Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300838,98,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300838,109,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300838,159,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,220,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300838,339,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300838,501,2544,LeBron James,1610612739,Cleveland Cavaliers,5,2,4,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-25,71,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300838,515,2544,LeBron James,1610612739,Cleveland Cavaliers,5,1,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040227,ORL,CLE
Shot Chart Detail,0020300865,2,2544,LeBron James,1610612739,Cleveland Cavaliers,1,11,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040301,CHI,CLE
Shot Chart Detail,0020300865,35,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,26,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040301,CHI,CLE
Shot Chart Detail,0020300865,207,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,20,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040301,CHI,CLE
Shot Chart Detail,0020300865,209,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-187,12,1,1,20040301,CHI,CLE
Shot Chart Detail,0020300865,314,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,48,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040301,CHI,CLE
Shot Chart Detail,0020300865,362,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,18,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-130,20,1,1,20040301,CHI,CLE
Shot Chart Detail,0020300865,454,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,45,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040301,CHI,CLE
Shot Chart Detail,0020300876,42,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,41,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,1,20040303,CLE,ATL
Shot Chart Detail,0020300876,60,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,8,1,1,20040303,CLE,ATL
Shot Chart Detail,0020300876,106,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,33,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,20,1,1,20040303,CLE,ATL
Shot Chart Detail,0020300876,145,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,30,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,8,1,1,20040303,CLE,ATL
Shot Chart Detail,0020300876,152,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,48,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,-1,1,1,20040303,CLE,ATL
Shot Chart Detail,0020300876,288,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-108,56,1,1,20040303,CLE,ATL
Shot Chart Detail,0020300876,365,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,3,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-44,12,1,1,20040303,CLE,ATL
Shot Chart Detail,0020300876,381,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-16,169,1,1,20040303,CLE,ATL
Shot Chart Detail,0020300876,383,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-220,104,1,1,20040303,CLE,ATL
Shot Chart Detail,0020300890,12,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,34,215,1,1,20040305,NOH,CLE
Shot Chart Detail,0020300890,60,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,43,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040305,NOH,CLE
Shot Chart Detail,0020300890,133,2544,LeBron James,1610612739,Cleveland Cavaliers,2,9,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040305,NOH,CLE
