GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020400187,5,2544,LeBron James,1610612739,Cleveland Cavaliers,1,11,17,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,8,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400187,32,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-163,61,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400187,34,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,13,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400187,75,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400187,86,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,25,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,3,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400187,109,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-6,187,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400187,182,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-151,100,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400187,226,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,149,194,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400187,253,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,48,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400187,278,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400187,323,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,3,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-102,123,1,1,20041127,CLE,CHI
Shot Chart Detail,0020400201,75,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041129,LAC,CLE
Shot Chart Detail,0020400201,170,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041129,LAC,CLE
Shot Chart Detail,0020400201,183,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,14,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,179,46,1,1,20041129,LAC,CLE
Shot Chart Detail,0020400201,186,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041129,LAC,CLE
Shot Chart Detail,0020400201,222,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041129,LAC,CLE
Shot Chart Detail,0020400201,248,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,38,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,-75,133,1,1,20041129,LAC,CLE
Shot Chart Detail,0020400201,262,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,3,Made Shot,Driving Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041129,LAC,CLE
Shot Chart Detail,0020400201,274,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041129,LAC,CLE
Shot Chart Detail,0020400201,291,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,12,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041129,LAC,CLE
Shot Chart Detail,0020400218,38,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041201,PHX,CLE
Shot Chart Detail,0020400218,113,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041201,PHX,CLE
Shot Chart Detail,0020400218,191,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,7,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041201,PHX,CLE
Shot Chart Detail,0020400218,263,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,57,Made Shot,Finger Roll Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,31,1,1,20041201,PHX,CLE
Shot Chart Detail,0020400218,326,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,108,28,1,1,20041201,PHX,CLE
Shot Chart Detail,0020400218,353,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,16,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-26,64,1,1,20041201,PHX,CLE
Shot Chart Detail,0020400223,44,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-6,194,1,1,20041202,DEN,CLE
Shot Chart Detail,0020400223,50,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,11,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,33,1,1,20041202,DEN,CLE
Shot Chart Detail,0020400223,69,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,18,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,154,40,1,1,20041202,DEN,CLE
Shot Chart Detail,0020400223,204,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041202,DEN,CLE
Shot Chart Detail,0020400223,207,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041202,DEN,CLE
Shot Chart Detail,0020400223,224,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,38,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041202,DEN,CLE
Shot Chart Detail,0020400223,271,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,36,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,169,72,1,1,20041202,DEN,CLE
Shot Chart Detail,0020400223,290,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,164,-19,1,1,20041202,DEN,CLE
Shot Chart Detail,0020400236,30,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-5,1,1,20041204,CLE,TOR
Shot Chart Detail,0020400236,69,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,140,196,1,1,20041204,CLE,TOR
Shot Chart Detail,0020400236,76,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,19,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-6,1,1,20041204,CLE,TOR
Shot Chart Detail,0020400236,257,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,6,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,10,1,1,20041204,CLE,TOR
Shot Chart Detail,0020400236,360,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,3,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,0,1,1,20041204,CLE,TOR
Shot Chart Detail,0020400236,362,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,43,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-5,1,1,20041204,CLE,TOR
Shot Chart Detail,0020400236,368,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,58,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,66,22,1,1,20041204,CLE,TOR
Shot Chart Detail,0020400236,375,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-3,1,1,20041204,CLE,TOR
Shot Chart Detail,0020400236,432,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,13,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-18,56,1,1,20041204,CLE,TOR
Shot Chart Detail,0020400236,478,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,12,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,5,1,1,20041204,CLE,TOR
Shot Chart Detail,0020400256,10,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-54,173,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400256,89,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,-3,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400256,101,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,172,48,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400256,174,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,54,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,-14,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400256,180,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-168,5,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400256,210,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400256,215,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,22,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-9,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400256,266,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-200,17,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400256,283,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,26,Made Shot,Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400256,463,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,0,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400256,490,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,20,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,0,1,1,20041207,CLE,NJN
Shot Chart Detail,0020400269,8,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,74,143,1,1,20041208,CHI,CLE
Shot Chart Detail,0020400269,33,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,9,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-33,102,1,1,20041208,CHI,CLE
Shot Chart Detail,0020400269,35,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,159,86,1,1,20041208,CHI,CLE
Shot Chart Detail,0020400269,312,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,9,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-154,-14,1,1,20041208,CHI,CLE
Shot Chart Detail,0020400269,405,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,1,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041208,CHI,CLE
Shot Chart Detail,0020400292,18,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,1,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,49,1,1,20041211,SAS,CLE
Shot Chart Detail,0020400292,33,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-1,1,1,20041211,SAS,CLE
Shot Chart Detail,0020400292,128,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-135,104,1,1,20041211,SAS,CLE
Shot Chart Detail,0020400292,169,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-5,1,1,20041211,SAS,CLE
Shot Chart Detail,0020400292,216,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-138,174,1,1,20041211,SAS,CLE
Shot Chart Detail,0020400292,258,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,18,Made Shot,Finger Roll Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,49,17,1,1,20041211,SAS,CLE
Shot Chart Detail,0020400292,330,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,52,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,2,1,1,20041211,SAS,CLE
Shot Chart Detail,0020400292,369,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,112,135,1,1,20041211,SAS,CLE
Shot Chart Detail,0020400292,371,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,10,Made Shot,Driving Finger Roll Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-44,13,1,1,20041211,SAS,CLE
Shot Chart Detail,0020400292,379,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,153,192,1,1,20041211,SAS,CLE
Shot Chart Detail,0020400303,9,2544,LeBron James,1610612739,Cleveland Cavaliers,1,11,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,17,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,22,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,35,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,53,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,110,168,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,57,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-107,178,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,152,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,128,92,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,173,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-82,155,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,179,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,190,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,13,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,203,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,12,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,5,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,217,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-113,162,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,255,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,44,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,325,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,56,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,398,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400303,458,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,45,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041213,MEM,CLE
Shot Chart Detail,0020400319,69,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,23,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,23,1,1,20041215,CLE,POR
Shot Chart Detail,0020400319,87,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,54,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-6,1,1,20041215,CLE,POR
Shot Chart Detail,0020400319,108,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,10,1,1,20041215,CLE,POR
Shot Chart Detail,0020400319,256,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,135,28,1,1,20041215,CLE,POR
Shot Chart Detail,0020400319,259,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,235,92,1,1,20041215,CLE,POR
Shot Chart Detail,0020400319,262,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,51,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,40,1,1,20041215,CLE,POR
Shot Chart Detail,0020400319,271,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,49,Made Shot,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,-6,1,1,20041215,CLE,POR
Shot Chart Detail,0020400319,276,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,160,1,1,20041215,CLE,POR
Shot Chart Detail,0020400319,362,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20041215,CLE,POR
Shot Chart Detail,0020400319,405,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,25,Made Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-3,1,1,20041215,CLE,POR
Shot Chart Detail,0020400326,46,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041216,DET,CLE
Shot Chart Detail,0020400326,94,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,30,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-112,30,1,1,20041216,DET,CLE
Shot Chart Detail,0020400326,215,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,0,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-164,5,1,1,20041216,DET,CLE
Shot Chart Detail,0020400326,417,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,12,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,46,25,1,1,20041216,DET,CLE
Shot Chart Detail,0020400343,25,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,159,240,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,47,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,27,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,0,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,63,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,23,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,126,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,-1,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,191,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,-3,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,202,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,207,161,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,260,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,0,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,299,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,151,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,339,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-3,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,481,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,40,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-13,112,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,517,2544,LeBron James,1610612739,Cleveland Cavaliers,5,3,28,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-8,45,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400343,521,2544,LeBron James,1610612739,Cleveland Cavaliers,5,2,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-174,-9,1,1,20041218,CLE,BOS
Shot Chart Detail,0020400361,26,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,3,1,1,20041221,CLE,MIN
Shot Chart Detail,0020400361,75,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,59,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,0,1,1,20041221,CLE,MIN
Shot Chart Detail,0020400361,108,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,54,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-186,56,1,1,20041221,CLE,MIN
Shot Chart Detail,0020400361,110,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,51,176,1,1,20041221,CLE,MIN
Shot Chart Detail,0020400361,116,2544,LeBron James,1610612739,Cleveland Cavaliers,2,9,4,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,3,1,1,20041221,CLE,MIN
